('Net Income', '125,216,000', '101,832,000', '88,136,000', '72,361,000', '72,738,000')
         2927509 function calls (2896612 primitive calls) in 38.077 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      397    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
      184    0.000    0.000    0.002    0.000 typing.py:1519(__getitem__)
      137    0.000    0.000    0.001    0.000 base_subprocess.py:204(_pipe_data_received)
      417    0.000    0.000    0.089    0.000 __init__.py:226(compile)
      369    0.000    0.000    0.000    0.000 {method '_checkReadable' of '_io._IOBase' objects}
  394/249    0.000    0.000    0.009    0.000 typing.py:508(__getitem__)
      569    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
      232    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1573(<genexpr>)
      251    0.000    0.000    0.000    0.000 <frozen os>:762(encode)
       52    0.000    0.000    0.392    0.008 _connection.py:61(send)
      369    0.000    0.000    0.000    0.000 {method '_checkClosed' of '_io._IOBase' objects}
       37    0.000    0.000    0.002    0.000 _object_factory.py:51(create_remote_object)
     1676    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
      348    0.000    0.000    0.000    0.000 utils.py:91(<genexpr>)
       29    0.000    0.000    0.183    0.006 <frozen importlib._bootstrap_external>:1644(_fill_cache)
      151    0.000    0.000    0.001    0.000 parser.py:124(set_cdata_mode)
        4    0.000    0.000    0.924    0.231 __init__.py:211(__init__)
      175    0.000    0.000    0.001    0.000 base.py:201(emit)
      441    0.000    0.000    0.000    0.000 enum.py:48(_is_dunder)
      294    0.000    0.000    0.000    0.000 tasks.py:653(sleep)
       30    0.000    0.000    0.001    0.000 pathlib.py:551(drive)
      277    0.000    0.000    0.199    0.001 _connection.py:305(run)
      196    0.000    0.000    0.000    0.000 _parser.py:86(opengroup)
      565    0.000    0.000    0.001    0.000 typing_extensions.py:3165(_is_unpacked_typevartuple)
      160    0.000    0.000    0.001    0.000 selectors.py:180(get_key)
        1    0.000    0.000    0.128    0.128 _lxml.py:1(<module>)
  169/164    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
      100    0.000    0.000    0.001    0.000 enum.py:1551(__or__)
      322    0.000    0.000    0.000    0.000 css_parser.py:248(css_unescape)
      233    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        6    0.000    0.000    0.001    0.000 typing.py:2780(__new__)
  551/549    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        1    0.000    0.000    0.001    0.001 typing_extensions.py:1(<module>)
       80    0.000    0.000    0.001    0.000 selector_events.py:294(_remove_reader)
      142    0.000    0.000    0.001    0.000 css_types.py:203(__init__)
       80    0.000    0.000    0.001    0.000 selectors.py:351(register)
      416    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:982(find_spec)
      810    0.000    0.000    0.000    0.000 _parser.py:83(groups)
      417    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
        3    0.000    0.000    0.035    0.012 utils.py:1(<module>)
      152    0.000    0.000    0.000    0.000 typing.py:2476(overload)
       80    0.000    0.000    0.000    0.000 selectors.py:234(register)
      751    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
      138    0.000    0.000    0.001    0.000 streams.py:474(_wakeup_waiter)
       78    0.000    0.000    0.000    0.000 base.py:282(listeners)
      416    0.000    0.000    0.000    0.000 _virtualenv.py:58(find_spec)
       62    0.000    0.000    0.000    0.000 parse.py:374(urlparse)
      642    0.000    0.000    0.000    0.000 inspect.py:468(istraceback)
       80    0.000    0.000    0.000    0.000 {method 'unregister' of 'select.epoll' objects}
      793    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
      500    0.000    0.000    0.001    0.000 traceback.py:391(extended_frame_gen)
       29    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1456(_path_hooks)
      581    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
      199    0.000    0.000    0.001    0.000 css_types.py:360(__init__)
      802    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      151    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
       54    0.000    0.000    0.002    0.000 typing.py:1533(__getitem_inner__)
      165    0.000    0.000    0.002    0.000 typing.py:885(__init__)
      327    0.000    0.000    0.001    0.000 typing.py:317(_deduplicate)
      605    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
      371    0.000    0.000    0.000    0.000 enum.py:38(_is_descriptor)
       86    0.000    0.000    0.000    0.000 css_parser.py:812(parse_combinator)
      205    0.000    0.000    0.000    0.000 _parser.py:231(__init__)
      198    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
       59    0.000    0.000    0.000    0.000 pathlib.py:357(__init__)
       99    0.000    0.000    0.001    0.000 base.py:153(_add_event_handler)
       75    0.000    0.000    0.001    0.000 _connection.py:471(_listener_with_error_handler_attached)
       50    0.000    0.000    0.479    0.010 traceback.py:377(extract)
       98    0.000    0.000    0.048    0.000 utils.py:265(is_multi_byte_encoding)
       15    0.000    0.000    0.474    0.032 linecache.py:80(updatecache)
        4    0.000    0.000    0.000    0.000 _network.py:1021(__init__)
      569    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
      399    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
       31    0.000    0.000    0.000    0.000 <frozen abc>:110(register)
      566    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
      451    0.000    0.000    0.001    0.000 streams.py:486(_maybe_resume_transport)
       26    0.000    0.000    0.001    0.000 _transport.py:77(serialize_message)
       80    0.000    0.000    0.000    0.000 selectors.py:365(unregister)
        2    0.000    0.000    0.002    0.001 request.py:1(<module>)
       15    0.000    0.000    0.299    0.020 tokenize.py:352(detect_encoding)
      411    0.000    0.000    0.000    0.000 enum.py:59(_is_sunder)
      285    0.000    0.000    0.000    0.000 css_parser.py:344(match)
       76    0.000    0.000    0.000    0.000 asyncio.py:41(__init__)
      233    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
       29    0.000    0.000    0.000    0.000 <frozen zipimport>:64(__init__)
      399    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:185(_path_abspath)
    52/29    0.000    0.000    0.478    0.016 {built-in method builtins.__import__}
      277    0.000    0.000    0.200    0.001 _connection.py:301(run_as_sync)
       30    0.000    0.000    0.000    0.000 _impl_to_api_mapping.py:40(from_maybe_impl)
       29    0.000    0.000    0.000    0.000 typing.py:1096(_generic_init_subclass)
      642    0.000    0.000    0.000    0.000 inspect.py:478(isframe)
      137    0.000    0.000    0.002    0.000 subprocess.py:64(pipe_data_received)
      176    0.000    0.000    0.000    0.000 base_events.py:1895(_add_callback)
       75    0.000    0.000    0.000    0.000 css_parser.py:542(parse_tag_pattern)
       26    0.000    0.000    0.000    0.000 _connection.py:221(__init__)
     1115    0.000    0.000    0.000    0.000 base_events.py:2005(get_debug)
      410    0.000    0.000    0.000    0.000 _compiler.py:570(isstring)
      266    0.000    0.000    0.000    0.000 enum.py:202(__get__)
       26    0.000    0.000    0.001    0.000 _transport.py:173(send)
       76    0.000    0.000    0.001    0.000 unix_events.py:541(pause_reading)
       59    0.000    0.000    0.000    0.000 pathlib.py:1159(__init__)
      533    0.000    0.000    0.000    0.000 <frozen posixpath>:52(normcase)
        1    0.000    0.000    0.000    0.000 element.py:1764(Tag)
      437    0.000    0.000    0.000    0.000 socket.py:79(<lambda>)
      635    0.000    0.000    0.000    0.000 typing.py:1603(__eq__)
        3    0.000    0.000    0.000    0.000 cookiejar.py:466(parse_ns_headers)
      271    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
    49/26    0.000    0.000    0.000    0.000 _connection.py:509(_replace_channels_with_guids)
      440    0.000    0.000    0.000    0.000 socket.py:94(<lambda>)
       73    0.000    0.000    0.000    0.000 _parser.py:274(getuntil)
      350    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
      438    0.000    0.000    0.000    0.000 socket.py:84(<lambda>)
      439    0.000    0.000    0.000    0.000 socket.py:89(<lambda>)
      500    0.000    0.000    0.000    0.000 traceback.py:265(__init__)
       24    0.000    0.000    0.000    0.000 _sync_base.py:97(_sync)
       29    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1567(__init__)
      360    0.000    0.000    0.000    0.000 enum.py:1185(__init__)
      371    0.000    0.000    0.000    0.000 socket.py:732(readable)
       12    0.000    0.000    0.000    0.000 enum.py:1414(_missing_)
      320    0.000    0.000    0.000    0.000 selectors.py:215(_fileobj_lookup)
      333    0.000    0.000    0.000    0.000 typing.py:1598(_value_and_type_iter)
      954    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
       76    0.000    0.000    0.001    0.000 unix_events.py:549(resume_reading)
        1    0.000    0.000    0.000    0.000 _generated.py:3282(Frame)
     93/3    0.000    0.000    0.098    0.033 __init__.py:73(import_module)
      205    0.000    0.000    0.000    0.000 _parser.py:953(fix_flags)
       69    0.000    0.000    0.000    0.000 typing.py:262(_collect_parameters)
        1    0.000    0.000    0.000    0.000 timeout.py:1(<module>)
      320    0.000    0.000    0.000    0.000 selectors.py:21(_fileobj_to_fd)
      137    0.000    0.000    0.001    0.000 base_subprocess.py:284(data_received)
        4    0.000    0.000    0.218    0.055 exceptions.py:1(<module>)
       26    0.000    0.000    0.000    0.000 {built-in method now}
        8    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 response.py:689(HTTPResponse)
      232    0.000    0.000    0.000    0.000 {built-in method _contextvars.copy_context}
        1    0.000    0.000    0.003    0.003 socket.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _page.py:131(Page)
       68    0.000    0.000    0.185    0.003 client.py:638(_safe_read)
      265    0.000    0.000    0.001    0.000 typing.py:1454(<genexpr>)
      297    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
      171    0.000    0.000    0.000    0.000 enum.py:942(<lambda>)
        2    0.000    0.000    0.065    0.032 connection.py:1(<module>)
        8    0.000    0.000    0.000    0.000 filter.py:378(__init__)
        2    0.000    0.000    0.001    0.001 cookies.py:1(<module>)
       45    0.000    0.000    0.185    0.004 response.py:1356(_handle_chunk)
      689    0.000    0.000    0.000    0.000 base_events.py:539(_check_closed)
        5    0.000    0.000    0.000    0.000 _frame.py:89(__init__)
      117    0.000    0.000    0.000    0.000 enum.py:785(__delattr__)
      176    0.000    0.000    0.000    0.000 selectors.py:275(_key_from_fd)
       78    0.000    0.000    0.000    0.000 typing.py:361(_flatten_literal_params)
        2    0.000    0.000    0.001    0.000 parser.py:56(parsestr)
        1    0.000    0.000    0.000    0.000 _generated.py:15911(Locator)
      338    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
        5    0.000    0.000    0.000    0.000 request.py:2510(getproxies_environment)
       82    0.000    0.000    0.000    0.000 base.py:62(__init__)
       54    0.000    0.000    0.000    0.000 functools.py:518(decorating_function)
        1    0.000    0.000    0.206    0.206 _generated.py:1(<module>)
       37    0.000    0.000    0.118    0.003 _connection.py:500(_create_remote_object)
        1    0.000    0.000    0.000    0.000 ssl.py:1309(_real_close)
       38    0.000    0.000    0.000    0.000 _connection.py:54(__init__)
       26    0.000    0.000    0.001    0.000 unix_events.py:680(write)
        1    0.000    0.000    0.001    0.001 _generated.py:12872(BrowserContext)
      196    0.000    0.000    0.005    0.000 _parser.py:98(closegroup)
       26    0.000    0.000    0.000    0.000 encoder.py:183(encode)
        2    0.000    0.000    0.000    0.000 feedparser.py:469(_parse_headers)
        1    0.000    0.000    0.014    0.014 subprocess.py:1791(_execute_child)
      277    0.000    0.000    0.191    0.001 models.py:933(generate)
       54    0.000    0.000    0.001    0.000 typing.py:1515(copy_with)
       30    0.000    0.000    0.001    0.000 pathlib.py:407(_load_parts)
      277    0.000    0.000    0.191    0.001 response.py:1238(stream)
     30/3    0.000    0.000    0.000    0.000 _connection.py:177(_dispose)
        1    0.000    0.000    0.000    0.000 _generated.py:1203(WebSocketRoute)
       88    0.000    0.000    0.000    0.000 ipaddress.py:1213(_parse_octet)
    44/32    0.000    0.000    0.007    0.000 css_parser.py:579(parse_pseudo_class)
       27    0.000    0.000    0.000    0.000 pathlib.py:420(_from_parsed_parts)
       34    0.000    0.000    0.000    0.000 ipaddress.py:1651(_ip_int_from_string)
        1    0.000    0.000    0.000    0.000 streams.py:1(<module>)
       47    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_build}
        8    0.000    0.000    0.000    0.000 feedparser.py:216(_parsegen)
        1    0.000    0.000    0.000    0.000 quoprimime.py:1(<module>)
        6    0.000    0.000    0.000    0.000 feedparser.py:100(push)
        1    0.000    0.000    0.000    0.000 stringprep.py:1(<module>)
       79    0.000    0.000    0.000    0.000 css_types.py:267(__init__)
        1    0.000    0.000    0.000    0.000 _generated.py:19823(LocatorAssertions)
     93/3    0.000    0.000    0.098    0.033 <frozen importlib._bootstrap>:1375(_gcd_import)
      318    0.000    0.000    0.000    0.000 <frozen os>:703(__iter__)
      345    0.000    0.000    0.000    0.000 inspect.py:299(ismethod)
      347    0.000    0.000    0.000    0.000 inspect.py:371(isfunction)
      569    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
        2    0.000    0.000    1.037    0.518 connection.py:540(getresponse)
      373    0.000    0.000    0.000    0.000 {method '__exit__' of 'memoryview' objects}
        7    0.000    0.000    0.000    0.000 {built-in method _codecs_iso2022.getcodec}
      372    0.000    0.000    0.000    0.000 <frozen os>:766(decode)
      2/1    0.000    0.000    1.536    1.536 sessions.py:752(send)
        1    0.000    0.000    0.000    0.000 status_codes.py:109(_init)
        1    0.000    0.000    0.001    0.001 _page.py:157(__init__)
        1    0.000    0.000    0.052    0.052 ssl.py:1(<module>)
        1    0.000    0.000    0.043    0.043 css_parser.py:1(<module>)
      297    0.000    0.000    0.000    0.000 {method 'co_positions' of 'code' objects}
